RTENO,RTENAME,Av_HMindex
88038,IVANHOE,0.39601585268974304
88039,IRISBURG,0.41328322887420654
88040,RINGGOLD,0.32180795073509216
88041,WYLLIESBURG,0.29904013872146606
88042,BRODNAX,0.3624347448348999
88043,NEWSOMS,0.3681337237358093
88044,BRANCHVILLE,0.24754413962364197
88045,BACKBAY,0.7105551362037659
88046,CORNLAND,0.5360553860664368
88047,HEBRON,0.4125618040561676
88048,PUNGO,0.5102139115333557
88049,MORAN,0.3330131769180298
88050,FINCHLEY,0.3013397753238678
88051,GLADYS,0.3355068266391754
88052,APPOMATTOX,0.2387075126171112
88116,BLACKSBURG,0.3346174955368042
88127,NEWVILLE,0.3290776014328003
88133,DRYDEN,0.38999438285827637
88134,NAT TUNNEL,0.24816972017288208
88135,RURAL RETRT,0.25814536213874817
88900,BALD KNOB,0.12459710240364075
88901,GR NORTH MTN,0.18832401931285858
88902,GLENWOOD,0.15784220397472382
88903,NEW MARKET,0.22701376676559448
88904,DOUTHAT,0.10317179560661316
88905,POTTS MTN.,0.1007624939084053
88906,MOUNTAIN LK.,0.09008394181728363
88907,SHENANDOA NP,0.08233147114515305
88908,FT PICKETT N,0.23110146820545197
88909,FT PICKETT S,0.16560526192188263
88910,GLOUCESTER,0.40016552805900574
88911,WALKERS,0.3236173987388611
88912,PW FOREST PK,0.325487345457077
88913,COLONIAL PKY,0.4403619170188904
88914,TRUHART,0.16329509019851685
88915,BRANDON,0.2647584080696106
88916,CHINCOTEAG W,0.3512040376663208
88917,CAPE CHARLES,0.5069743394851685
88918,DISMAL SWAMP,0.25216159224510193
88919,QUANTICO,0.24296553432941437
88920,IRON MTN.,0.1724928915500641
88921,BIG MEADOWS,0.03242374211549759
88922,LOFT MTN,0.050561558455228806
88923,FRONT ROYAL,0.13172057271003723
88924,PINE MTN.,0.21010637283325195
89001,OZETTE,0.11621887981891632
89002,PORT ANGELES,0.5595457553863525
89003,WARM BEACH,0.5307026505470276
89004,NEWHALEM,0.18644952774047852
89005,TWISP,0.26805976033210754
89006,BREWSTER,0.2730894684791565
89007,KELLER,0.04239843413233757
89008,CHEWELAH,0.26503023505210876
89009,TAHOLAH,0.261887788772583
89010,KAMILCHE,0.34242504835128784
89014,MOSES LAKE,0.5045126080513
89015,HARRINGTON,0.342586874961853
89016,REARDAN,0.45338135957717896
89017,BUNKER HILL,0.2524588108062744
89018,COUGAR,0.08840987086296082
89019,RIMROCK,0.1036742553114891
89020,WAPATO,0.6004942655563354
89021,MERCER,0.21466921269893646
89022,CONNELL,0.36477130651474
89023,ASOTIN,0.29839929938316345
89024,CAMAS,0.7273291945457458
89025,SNOWDEN,0.3217902183532715
89026,BICKLETON,0.22702008485794067
89027,KENDALL,0.2804379463195801
89028,GLACIER,0.1535552740097046
89029,WINTHROP,0.07125022262334824
89030,TONASKET,0.20895898342132568
89031,TWIN LAKES,0.06118575856089592
89032,CUSICK,0.15645676851272583
89034,EVERETT,0.5417575836181641
89035,RONALD,0.14204350113868713
89036,LEAVENWORTH,0.31749311089515686
89037,QUINCY,0.5242766737937927
89038,WILBUR,0.3536865711212158
89039,EWAN,0.22505421936511993
89040,ILWACO,0.3480101227760315
89041,SOUTH ELMA,0.35578083992004395
89042,MENDOTA,0.38550543785095215
89043,PACKWOOD,0.14089493453502655
89044,ELLENSBURG,0.2040231078863144
89046,PRESCOTT,0.35516712069511414
89047,SPRING LAKE,0.046790819615125656
89048,WHITE CHUCK,0.0940069779753685
89049,CARLTON,0.06663145124912262
89050,NIGHTHAWK,0.15503285825252533
89051,CURLEW,0.13657861948013306
89052,SULLIVAN LK,0.055621467530727386
89053,HURRICANE RG,0.06786823272705078
89054,CEDAR FALLS,0.16602684557437897
89055,BLEWETT PASS,0.060133133083581924
89056,HARTLINE,0.40022754669189453
89057,KEYSTONE,0.22711263597011566
89058,MALDEN,0.4710233509540558
89059,RAYMOND,0.31117111444473267
89060,MT ST HELENS,0.0482601672410965
89061,MT RAINIER,0.05773119628429413
89063,POTHOLES,0.2929657995700836
89065,POMEROY,0.2055174559354782
89066,BAY VIEW,0.5731990337371826
89067,SUIATTLE RIV,0.086582086980342865
89068,MAZAMA,0.09359100461006165
89069,OMAK CREEK,0.0959782749414444
89070,LAURIER,0.1325681060552597
89071,NORTHPORT,0.1495940089225769
89072,MUKILTEO,0.621292769908905
89073,INDEX,0.15835778415203094
89074,L. WENATCHEE,0.11863279342651367
89075,MOSES COULEE,0.120949387550354
89076,ODESSA,0.2676908075809479
89077,DEER PARK,0.3154696524143219
89078,PE ELL,0.19816672801971436
89079,RAINIER,0.4272824823856354
89080,MT. ADAMS,0.01580163836479187
89081,YAKIMA,0.26067307591438293
89082,MESA,0.3638361394405365
89083,WALLA WALLA,0.41914331912994385
89084,CLOVERLAND,0.06433815509080887
89111,CARNATION,0.47531628608703613
89113,LAKE CHELAN,0.2088918536901474
89133,MONTESAND,0.10925190150737762
89145,COLUMBIA NWR,0.38670316338539124
89147,ECKLER MTN.,0.039648205041885376
89164,SULPHUR,0.2295437753200531
89183,WAITSBURG,0.46137094497680664
89900,HANFORD SITE,0.13801434636116028
89901,ARID LAND ER,0.13497835397720337
89902,CASCADE RIV,0.09794382750988007
89903,NO CASCADES,0.12901835143566132
89904,VERLOT,0.1752990484237671
89905,DECEPTION,0.444386750459671
89906,TURNBULL NWR,0.2285163402557373
89907,VASHON IS.,0.4675996005535126
89908,L PEND O NWR,0.0987287238240242
89909,E. MT. ADAMS,0.04627126455307007
89910,MCCHORD,0.4848819971084595
90001,HIX,0.23802044987678528
90002,SMOOT,0.2641948461532593
90003,PEDRO,0.18026398122310638
90004,STOLLINGS,0.25805026292800903
90005,BRAMWELL,0.4158150553703308
90006,GHENT,0.31515130400657654
90007,HANOVER,0.3239322006702423
90008,CLEAR CREEK,0.36014726758003235
90009,WELCH,0.3341519832611084
90010,BREEDEN,0.1811843365430832
90011,PT PLEASANT,0.35755953192710876
90013,HUBBARDSTOWN,0.3318493366241455
90014,SPENCER,0.18672259151935577
90015,CLENDENIN,0.28517773747444153
90016,NICUT,0.16343769431114197
90017,FAYETTEVILLE,0.34535279870033264
90019,PARADISE,0.4781317114830017
90020,YAWKEY,0.3363463878631592
90021,OLCOTT,0.33688709139823914
90022,CANAAN,0.1420084834098816
90023,VALLEY HEAD,0.18806865811347961
90024,THREE FORKS,0.22888623178005219
90025,SUTTON,0.27274462580680847
90026,CEDARVILLE,0.16417723894119263
90027,DENMAR,0.16039681434631348
90028,STRANGE CRK,0.11889085173606873
90029,RICHWOOD,0.17755545675754547
90030,GREEN BANK,0.17909018695354462
90031,SUGAR GROVE,0.24369671940803528
90032,DAILEY,0.35301581025123596
90033,MO OF SENECA,0.21390703320503235
90034,SLATE,0.36455053091049194
90035,ROCKPORT,0.31236737966537476
90036,WASHBURN,0.153915673494339
90037,MOUNDSVILLE,0.34013786911964417
90038,MONONGAH,0.43367838859558105
90039,MCDONALD,0.16903695464134216
90041,BEBEE,0.3151344358921051
90042,JOSEPHS MILL,0.24582460522651672
90043,SMITHFIELD,0.30115681886672974
90044,GREER,0.3789949417114258
90046,MEADOWVILLE,0.18938478827476501
90048,YELLOW SPG,0.282652348279953
90049,RIO,0.2635462284088135
90051,MARTINSBURG,0.5618513822555542
90052,CLINTON,0.4721986651420593
90053,RUTHBELLE,0.341976523399353
90112,HENDERSON,0.2529219388961792
90140,MEADLAND,0.4217420518398285
90147,BISMARK,0.263733834028244
90149,LOST RIVER,0.18849918246269226
90150,SHANGHAI,0.32422831654548645
90901,GLADE RUN,0.20091259479522705
90902,BOWDEN,0.16800113022327423
90903,WYMER,0.06763520836830139
91001,CHAFFEY,0.2504008412361145
91002,IRON RIVER,0.24888145923614502
91003,MINONG,0.31808021664619446
91004,GRAND VIEW,0.14034496247768402
91005,BAYFIELD,0.2420543134212494
91006,SHANAGOLDEN,0.0671519860625267
91007,MONTREAL,0.12637673318386078
91008,LAND O LAKES,0.21686984598636627
91009,HUDSON,0.523837685585022
91010,DRESSER,0.49476495385169983
91011,UNION TWP,0.1628442257642746
91012,LORAINE,0.4093948304653168
91013,CUMBERLAND,0.3442593812942505
91014,WEYERHAUSER,0.5543840527534485
91015,COUDERAY,0.2562240660190582
91016,EXELAND,0.35913988947868347
91017,GILMAN,0.34978142380714417
91019,PHILLIPS,0.29763832688331604
91020,RIB LAKE,0.27246546745300293
91021,MERRILL,0.33652663230895996
91022,IRMA,0.29462435841560364
91023,MCNAUGHTON,0.2616710364818573
91024,EAGLE RIVER,0.2762402892112732
91025,POPPLE RIVER,0.06978519260883331
91026,CRANDON,0.3154694139957428
91027,HOLLISTER,0.2204272449016571
91028,AMBERG,0.1168513298034668
91029,WAUSAUKEE,0.21678835153579712
91030,WASHINGTON I,0.2335657775402069
91031,ESDAILE,0.45945584774017334
91032,COCHRANE,0.4681038558483124
91033,GILMANTON,0.4084126055240631
91034,TREMPEALEAU,0.5004746913909912
91035,CADOTT,0.4174330234527588
91036,UNITY,0.46414268016815186
91037,HATFIELD,0.30576714873313904
91038,MATHER,0.16954605281352997
91039,STRATFORD,0.5691266059875488
91040,WIS RAPIDS,0.4260729253292084
91041,STEVENS PT,0.44340065121650696
91042,ELDERON,0.4913012385368347
91043,SAXEVILLE,0.4316669702529907
91044,MANAWA,0.44446778297424316
91045,OCONTO FALLS,0.4567705988883972
91046,OMRO,0.5903244614601135
91047,CLINTONVILLE,0.49355730414390564
91048,MANITOWOC,0.6227004528045654
91049,CASCO,0.5059026479721069
91050,NEWBURG CRNS,0.46426382660865784
91051,VIROQUA,0.5095007419586182
91052,ROLLING GRND,0.3739165663719177
91053,NEW LISBON,0.39399322867393494
91054,KENDALL,0.4307081699371338
91055,N FREEDOM,0.4487847685813904
91056,PARDEEVILLE,0.49520343542099
91057,PRINCETON,0.3927943706512451
91058,FALL RIVER,0.5333815217018127
91059,BROWNSVILLE,0.5406449437141418
91060,ROLLING PR,0.6107843518257141
91061,BEAVER DAM,0.5856744647026062
91062,EDEN,0.5424809455871582
91063,PT WASHINGTN,0.6403102874755859
91064,N ANDOVER,0.4900127053260803
91065,HAZEL GREEN,0.584184467792511
91066,WIOTA,0.5127750635147095
91068,HEBRON,0.6118810176849365
91069,PARIS,0.5885741114616394
91070,RAYMOND,0.6759025454521179
91118,STETSONVILLE,0.4671633839607239
91137,PIGEON CREEK,0.12554258108139038
91167,VERONA,0.6793217658996582
91301,AMNICON FALLS,0.3044118285179138
91302,MELLEN,0.1628301441669464
91303,CONOVER,0.15386252105236053
91304,BASHAW,0.32301628589630127
91305,WEIRGOR SPRINGS,0.192580446600914
91306,FLAMBEAU,0.11651619523763657
91307,RHINELANDER,0.287711501121521
91308,CAVOUR,0.08810240030288696
91309,RIVER FALLS,0.5060567855834961
91310,MERIDEAN,0.5593452453613281
91311,COLBY,0.5404735803604126
91312,BUENA VISTA,0.5004624724388123
91313,GRESHAM,0.48753994703292847
91314,GRIMMS,0.5647643804550171
91315,PRAIRIE DU CHIEN,0.3805541396141052
91316,HIGHLAND,0.39837634563446045
91317,BRIGGSVILLE,0.48224592208862305
91318,KIEL,0.553793728351593
91319,ANNATON,0.5093973875045776
91320,BELOIT,0.611541748046875
91321,MUKWONAGO,0.6030617356300354
91322,HOLLAND,0.5992562174797058
92001,NE ENTRANCE,0.02307242341339588
92002,CODY,0.18508416414260864
92003,OTTO,0.2459184229373932
92004,BASIN,0.2905271649360657
92005,WYARNO,0.10054789483547211
92007,SUNDANCE,0.0844491571187973
92008,COLTER BAY,0.04614611715078354
92009,DUBOIS,0.0795651227235794
92010,MIDVALE,0.23114517331123352
92011,NOWOOD,0.08190923929214478
92013,BILL,0.15217822790145874
92015,FONTENELLE,0.1118137538433075
92016,ELK HORN,0.07647211104631424
92017,BEAR CREEK,0.02105952613055706
92018,ERVAY,0.04750576242804527
92019,BROOKHURST,0.18880654871463776
92021,DWYER,0.28784677386283875
92022,CUMBERLAND,0.14489296078681946
92024,PATRICK DRAW,0.12264567613601685
92025,SAVERY,0.07030889391899109
92026,RIVERSIDE,0.08056569844484329
92027,BUFORD,0.147756889462471
92028,YODER,0.3239229619503021
92030,MAMMOTH,0.06703896820545197
92032,HUNTER PEAK,0.10199157893657684
92033,CLARK,0.08600549399852753
92035,FRANNIE,0.18495452404022217
92036,MOOSE,0.050517939031124115
92037,LOVELL,0.16948837041854858
92038,MEETEETSE,0.15035875141620636
92039,TENSLEEP,0.12618796527385712
92040,DAYTON,0.22922059893608093
92041,BALD MTN,0.07227868586778641
92042,CRAZY WOMAN,0.06769111752510071
92043,SCHOONOVER,0.05889926105737686
92044,ARVADA,0.08628426492214203
92045,RECLUSE,0.11349248141050339
92046,SODA WELL,0.08549787104129791
92048,SEELY,0.12990906834602356
92049,UPTON,0.12578439712524414
92050,MOSKEE,0.08412434905767441
92051,ALPINE,0.1038208156824112
92052,WILSON,0.21111123263835907
92053,HORSE CREEK,0.10967646539211273
92055,CROWHEART,0.06798402220010757
92056,ETHETE,0.2559932768344879
92057,ANCHOR,0.06445224583148956
92058,GEBO,0.07681960612535477
92059,ARMINTO,0.05046386271715164
92060,LYSITE,0.10474111139774323
92061,WORLAND,0.123067706823349
92062,TEAPOT DOME,0.06370876729488373
92063,MAYOWORTH,0.16649869084358215
92064,SUSSEX,0.09206882119178772
92065,HARLAND FLAT,0.1795320361852646
92066,PINE TREE,0.07931065559387207
92067,HIGHLIGHT,0.2073216289281845
92068,RIVERVIEW,0.08435054123401642
92069,NEWCASTLE,0.11723343282938004
92070,RAVEN,0.08772620558738708
92071,SODA LAKE,0.060699015855789185
92072,BUCKSKIN MTN,0.04919953644275665
92074,BOULDER,0.17758069932460785
92075,BIG SANDY,0.07351887971162796
92076,FARSON,0.06714724749326706
92077,FIDDLER LK,0.07525759190320969
92078,SAND DRAW,0.07455777376890182
92079,SWEETWATER,0.08310846984386444
92080,GAS HILLS,0.06347554922103882
92081,BAIROIL,0.038087792694568634
92082,LAMONT,0.06426877528429031
92083,PATHFINDER,0.05975564569234848
92084,LEO,0.06447131186723709
92085,SHIRLEY,0.069582499563694
92086,WARBONNET,0.06512314826250076
92087,FLETCHER PK,0.07300867140293121
92088,SHAWNEE,0.19893042743206024
92089,MEADOWDALE,0.1110299676656723
92090,LUSK,0.09423289448022842
92091,LINGLE,0.4838373363018036
92093,MTN VIEW,0.09778428822755814
92096,RELIANCE,0.06709537655115128
92097,ROCK SPRINGS,0.1871730387210846
92098,BLACK ROCK,0.022584954276680946
92101,WAMSUTTER,0.0764860138297081
92102,RAWLINS,0.0588630810379982
92103,BAGGS,0.05333423614501953
92104,WALCOTT,0.12763816118240356
92105,FOX PARK,0.06337948143482208
92106,RYAN PARK,0.0794583410024643
92107,SYBILLE CYN,0.07307200133800507
92108,ROCK RIVER,0.07056309282779694
92109,HARMONY,0.11253801733255386
92110,CHEYENNE,0.16993242502212524
92111,CHUGWATER,0.2330525815486908
92112,PINE BLUFF,0.29969197511672974
92120,WELCH,0.16440832614898682
92123,FLAMIN GORGE,0.041582416743040085
92147,ROZET,0.17098301649093628
92150,GVNT VALLEY,0.21612007915973663
92173,RYEGRASS,0.07739345729351044
92192,CARTER,0.09162405133247375
92195,SEEDSKADEE,0.027676470577716827
92206,CABALLA CRK,0.15411613881587982
92212,BUCKNUM,0.055378057062625885
92214,HAMPSHIRE,0.08686059713363647
92901,YELLOWSTONE,0.037692733108997345
92902,PRIOR FLATS,0.058402251452207565
